song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,artist_name,album_names,playlist
LAMB TALK,76,172440,0.14,0.911,0.597,0,11,0.116,-6.517,0,0.273,142.036,4,0.315,Quavo,L A M B T A L K,Get Turnt
LAMB TALK,76,172440,0.14,0.911,0.597,0,11,0.116,-6.517,0,0.273,142.036,4,0.315,Quavo,L A M B T A L K,The Realest Down South
LAMB TALK,76,172440,0.14,0.911,0.597,0,11,0.116,-6.517,0,0.273,142.036,4,0.315,Quavo,L A M B T A L K,Viral Hits
Lambada - Original Version 1989,67,207466,0.211,0.756,0.8,0.000723,5,0.047,-5.158,1,0.0329,118.921,4,0.967,Kaoma,Lambada (Les originaux - Les N° 1 de l'été),50 Latin Classics
Lambada - Original Version 1989,67,207466,0.211,0.756,0.8,0.000723,5,0.047,-5.158,1,0.0329,118.921,4,0.967,Kaoma,Lambada (Les originaux - Les N° 1 de l'été),Throwback_ Latin Explosion
Lambo,54,149826,0.00557,0.821,0.872,0.107,1,0.0466,-6.08,1,0.0737,124.998,4,0.429,Kura,Lambo,EDM Workout
Lamento borincano - Remastered,40,247095,0.612,0.742,0.581,3.11E-05,10,0.162,-10.789,1,0.0339,133.268,4,0.803,Victor Jara,Te recuerdo Amanda (Remastered),Boleros
L'Amour Toujours - Tiësto Edit,63,162461,0.00763,0.591,0.931,0.000216,3,0.153,-2.867,1,0.0967,129.975,4,0.17,Dzeko & Torres,L'Amour Toujours (Tiësto Edit),Slay The Weights
Lampshades on Fire,49,187733,0.153,0.531,0.903,2.83E-06,7,0.107,-3.905,0,0.0582,189.936,4,0.803,Modest Mouse,Lampshades on Fire,Indie Workout
Land Of 1000 Dances,62,146973,0.0128,0.618,0.588,0.0266,2,0.351,-11.624,1,0.0735,86.903,4,0.768,Wilson Pickett,Rhino Hi-Five: Wilson Pickett,Body & Soul
Land Of 1000 Dances,62,146973,0.0128,0.618,0.588,0.0266,2,0.351,-11.624,1,0.0735,86.903,4,0.768,Wilson Pickett,Rhino Hi-Five: Wilson Pickett,Feelin' Good
LAND OF THE FREAKS,59,221720,0.432,0.878,0.437,0.00264,2,0.124,-7.922,1,0.29,130.015,4,0.193,2 Chainz,The Play Don’t Care Who Makes It,Power Workout
Landslide,77,199493,0.883,0.414,0.161,0.000223,7,0.117,-22.32,0,0.0318,159.375,4,0.423,Fleetwood Mac,Fleetwood Mac,70s & 80s Acoustic
Landslide,77,199493,0.883,0.414,0.161,0.000223,7,0.117,-22.32,0,0.0318,159.375,4,0.423,Fleetwood Mac,Fleetwood Mac,Good Times_ Great Oldies
Landslide - Studio Version,21,176813,0.9,0.331,0.262,7.44E-06,11,0.104,-8.615,1,0.0307,129.674,4,0.203,The Backbeats,The Sing-Off: The Best of Season 2,All A Cappella
Lansing,23,277500,0.361,0.479,0.775,0.574,1,0.131,-5.696,0,0.0391,108.755,4,0.369,Vinyl Williams,Lansing,NTC_ Studio Sounds
Lantau Island,52,270000,0.921,0.209,0.181,0.971,10,0.134,-19.989,0,0.0385,76.244,4,0.0333,Hong Kong Atmosphere,Hong Kong Atmosphere,Cool Down
Larger Than Life,67,232826,0.11,0.661,0.973,1.74E-05,0,0.617,-2.994,0,0.037,108.037,4,0.75,Backstreet Boys,Millennium,The Britney Body Workout
Las Balas Lloran,34,176000,0.473,0.654,0.558,0,0,0.112,-10.171,1,0.149,92.757,4,0.0659,Pj Sin Suela,Las Balas Lloran,For Puerto Rico Por Puerto Rico
Las Cuarenta,42,187626,0.753,0.643,0.279,0,2,0.262,-11.617,0,0.0693,99.606,4,0.796,Rolando Laserie,El Guapo De La Cancion,Boleros
Las Flores,49,158121,0.869,0.655,0.456,0,7,0.351,-12.752,1,0.0633,141.056,4,0.707,Gepe,Las Flores,Pop Chile
Las mañanitas,45,175093,0.989,0.261,0.306,0.825,7,0.0816,-9.916,1,0.0393,79.498,1,0.511,Pedro Infante,Las Mañanitas con Pedro Infante,Abuela's Mix
Las Mujeres No Se Acaban,55,271333,0.0206,0.516,0.866,0.000834,5,0.11,-6.686,0,0.0484,193.773,4,0.824,Grupo Kual?,Los Reyes De La Cumbia,Cumbia Anthems
Las Ultras,58,126880,0.365,0.86,0.874,0,10,0.0761,-2.165,1,0.0644,120.016,3,0.953,Calibre 50,Guerra De Poder,La Troca
Las Verdades (En Vivo),65,150990,0.751,0.763,0.391,6.12E-06,0,0.0844,-7.405,1,0.116,113.632,3,0.966,El Fantasma,Vengo a Aclarar (En Vivo),La Troca
Lash Out,54,194520,0.0264,0.744,0.77,1.27E-05,9,0.133,-4.071,0,0.0531,128.005,4,0.901,Alice Merton,Lash Out,Nike Running Tempo Mix
Last Breath,63,239800,0.431,0.675,0.758,0.00177,4,0.377,-4.589,0,0.0368,89.982,4,0.152,Future,CREED: Original Motion Picture Soundtrack,Big Gains Workout
Last Call,48,216346,0.191,0.658,0.72,0,5,0.356,-6.075,1,0.0298,140.864,4,0.548,Hudson Thames,Last Call,A Perfect Day
Last Call,50,760973,0.573,0.508,0.733,0,8,0.334,-6.859,1,0.372,83.255,4,0.864,Kanye West,The College Dropout,G.O.O.D. Music
Last Chance,48,121714,0.722,0.658,0.269,0.852,0,0.172,-17.524,1,0.442,135.216,4,0.199,autumn keys,Harvest,Chill Instrumental Beats
Last Date - Instrumental,45,146760,0.858,0.615,0.306,0.958,0,0.15,-12.026,1,0.0289,103.818,3,0.613,Floyd Cramer,Super Hits,Country's Greatest Hits_  The '60s
Last Dream Before Sunrise,50,317047,0.946,0.118,0.296,0.972,11,0.111,-23.831,1,0.0737,61.882,4,0.184,Poemme,Day Arc,Dreamy Vibes
Last Forever,50,84705,0.9,0.326,0.0251,0.929,9,0.106,-25.925,0,0.0387,85.279,3,0.109,4lienetic,Last Forever,Dreamy Vibes
Last Forever,40,294106,0.00212,0.392,0.849,0.000137,0,0.0848,-4.577,1,0.0359,171.094,4,0.317,Fenech-Soler,Last Forever,Indie Sunshine
Last Forever feat. Rick Ross and Snoop Dogg,69,235853,0.0875,0.581,0.895,0,8,0.111,-4.129,1,0.362,173.89,4,0.513,Russ,ZOO,Signed XOXO
Last Night,58,209360,0.799,0.542,0.317,0,0,0.0879,-10.278,1,0.0452,85.904,4,0.224,GRAACE,Last Night,Contemporary Blend
Last Night a D.J. Saved My Life,58,252653,0.0463,0.849,0.657,2.93E-05,11,0.117,-7.509,1,0.205,112.682,4,0.864,Indeep,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores),I Love My 80's Rollerdisco
Last Night A DJ Saved My Life (feat. Anané & Tony Touch),55,296446,0.00526,0.937,0.459,0.00426,11,0.198,-8.234,1,0.104,114.997,4,0.751,Louie Vega,NYC Disco,Happy Beats
Last Nite,70,193373,0.0223,0.624,0.899,0.000155,0,0.0975,-5.71,1,0.0295,104.055,4,0.797,The Strokes,Is This It,00s Rock Anthems
Last Nite,73,193506,0.0285,0.624,0.91,0.000198,0,0.0789,-5.703,1,0.0297,104.042,4,0.767,The Strokes,Is This It,Alternative 00s
Last Nite,70,193373,0.0223,0.624,0.899,0.000155,0,0.0975,-5.71,1,0.0295,104.055,4,0.797,The Strokes,Is This It,Indie Workout
Last Nite,70,193373,0.0223,0.624,0.899,0.000155,0,0.0975,-5.71,1,0.0295,104.055,4,0.797,The Strokes,Is This It,Rock Me UP!
Last Nite,64,197533,0.0215,0.618,0.904,0.000305,0,0.086,-5.691,1,0.0298,103.968,4,0.768,The Strokes,Is This It,Walk Like A Badass
Last Resort,81,199893,0.000504,0.581,0.887,0.00111,4,0.268,-3.659,0,0.0624,90.578,4,0.724,Papa Roach,Infest,00s Rock Anthems
Last Resort,81,199893,0.000504,0.581,0.887,0.00111,4,0.268,-3.659,0,0.0624,90.578,4,0.724,Papa Roach,Infest,Hard Rock Workout
Last Song,60,115227,0.996,0.431,0.0775,0.933,4,0.0806,-23.964,1,0.0706,64.86,4,0.29,Alexis Ffrench,The Secret Piano,Piano in the Background
Last Summer,66,155586,0.267,0.693,0.752,0,7,0.158,-4.599,0,0.0468,86.039,4,0.536,Johnny Orlando,Last Summer,Pop Sauce
Last Time (feat. Travis Scott),57,251059,0.0534,0.772,0.626,0,5,0.204,-6.354,0,0.0403,137.82,4,0.295,Gucci Mane,Last Time (feat. Travis Scott),If It Wasn't For Gucci
Last Time I Saw Him,25,182933,0.296,0.554,0.665,0.000195,2,0.583,-8.413,1,0.0329,88.847,4,0.35,Dottie West,The Essential Dottie West,Country's Greatest Hits_  The '70's
Last Time Love,23,198520,0.182,0.424,0.747,1.30E-05,0,0.146,-4.644,0,0.219,195.491,4,0.524,Fancy Cars,Last Time Love,Wake Up Happy
Last Time That I Checc'd (feat. YG),65,225573,0.0289,0.711,0.746,0,1,0.371,-4.224,1,0.253,96.024,4,0.279,Nipsey Hussle,Victory Lap,Cali Fire
Last Time That I Checc'd (feat. YG),65,225573,0.0289,0.711,0.746,0,1,0.371,-4.224,1,0.253,96.024,4,0.279,Nipsey Hussle,Victory Lap,No Wahala
Last Time That I Checc'd (feat. YG),65,225573,0.0289,0.711,0.746,0,1,0.371,-4.224,1,0.253,96.024,4,0.279,Nipsey Hussle,Victory Lap,Workout Twerkout
Last Words,29,388467,0.0232,0.641,0.518,0.734,6,0.117,-8.565,0,0.0255,127.649,4,0.234,Hospitality,Trouble,Indie Workout
LATATA,74,202772,0.00427,0.774,0.792,1.15E-06,9,0.283,-4.019,0,0.224,98.1,4,0.505,(G)I-DLE,I am,Fantastic K-Workout
LATATA,74,202772,0.00427,0.774,0.792,1.15E-06,9,0.283,-4.019,0,0.224,98.1,4,0.505,(G)I-DLE,I am,Global X
Latch,77,255631,0.0159,0.503,0.727,9.45E-05,1,0.0895,-5.456,1,0.167,121.985,4,0.521,Disclosure,Settle,Fit & Smiling
Latch - Acoustic,23,221049,0.977,0.389,0.294,0.00393,8,0.107,-5.429,1,0.0277,88.636,4,0.243,Sam Smith,Nirvana EP,Acoustic Hits
Latchkey Kids,8,287173,0.00752,0.577,0.841,0.000296,7,0.233,-5.828,1,0.0332,122.014,4,0.63,Family of the Year,Latchkey Kids,Stay Wild
Late Night,45,167456,0.0659,0.797,0.738,0.000143,11,0.125,-5.376,0,0.17,114.976,4,0.76,Bri Steves,Late Night,Most Necessary
Late Night Messages,64,282740,0.0873,0.79,0.616,2.44E-05,10,0.22,-7.397,0,0.0976,92.967,4,0.312,Wiz Khalifa,Rolling Papers 2,Signed XOXO
Lately,64,193480,0.657,0.572,0.361,0,6,0.278,-12.198,1,0.0418,99.611,4,0.549,Noah Cyrus,Lately,Contemporary Blend
Lately,55,178263,0.0188,0.595,0.757,0,11,0.193,-5.317,0,0.0519,172.99,4,0.0775,dying in designer,Lately,Tear Drop
Later Bitches,62,247976,0.000573,0.769,0.518,0.108,8,0.342,-6.563,1,0.102,121.116,4,0.504,The Prince Karma,Later Bitches,Global Viral 50
Latino & Proud,33,220346,0.14,0.85,0.534,0.000893,1,0.313,-5.278,1,0.322,98.004,4,0.964,DJ Raff,Latino & Proud,Latinos Unidos
Latino & Proud,43,220306,0.105,0.866,0.452,5.01E-05,10,0.314,-6.751,0,0.291,98.004,4,0.967,DJ Raff,Raffolution,Made in Chile
Latinoamérica,68,301426,0.59,0.691,0.805,0,2,0.0975,-6.81,0,0.0947,142.503,3,0.866,Calle 13,Entren Los Que Quieran,50 Latin Classics
Latinos,16,211160,0.215,0.946,0.931,0,7,0.307,-2.195,1,0.254,125.003,4,0.94,Aldo Ranks,The Real Father,Orgullo Afro-Latino
Latinos En Estados Unidos,26,355506,0.746,0.779,0.825,0.0175,4,0.141,-6.095,0,0.0415,94.259,4,0.842,Celia Cruz,Fania Classics,Latinos Unidos
Latinos En Estados Unidos,26,355506,0.746,0.779,0.825,0.0175,4,0.141,-6.095,0,0.0415,94.259,4,0.842,Celia Cruz,Fania Classics,Orgullo Afro-Latino
Latinos Unidos (feat. Lil Rob),34,200176,0.294,0.717,0.964,2.55E-06,1,0.308,-2.083,1,0.315,178.083,4,0.605,C-Kan,Clasificación C Vol.1,Latinos Unidos
Laugh It Off,62,253330,0.0249,0.763,0.524,0.000137,0,0.117,-7.725,1,0.0759,93.998,4,0.411,Chelsea Jade,Personal Best,Good Vibes
Laugh It Off,60,253330,0.0249,0.763,0.524,0.000137,0,0.117,-7.725,1,0.0759,93.998,4,0.411,Chelsea Jade,Laugh It Off,Young & Free
Laura,49,266493,0.922,0.459,0.187,0,7,0.0939,-9.326,1,0.0361,96.983,4,0.0625,Bat For Lashes,The Haunted Man,Alternative 10s
Laura Corporeal,32,303500,0.0406,0.713,0.613,0.812,5,0.108,-8.142,0,0.0408,119.993,4,0.506,Geotic,Abysma,NTC_ Studio Sounds
Laura no està,62,225239,0.44,0.651,0.717,0,9,0.13,-5.201,0,0.0296,125.976,4,0.501,Nek,Lo mejor de Nek: El ano cero( america latina),Latin Pop Classics
Lavender Bones,61,204253,0.000207,0.55,0.936,2.67E-06,8,0.302,-2.876,1,0.078,158.02,4,0.767,Stand Atlantic,Lavender Bones,Punk Rock Workout
Lavender Bones,61,204253,0.000207,0.55,0.936,2.67E-06,8,0.302,-2.876,1,0.078,158.02,4,0.767,Stand Atlantic,Lavender Bones,Rock This
Lawdy Miss Clawdy,44,108826,0.799,0.439,0.859,0.786,3,0.278,-4.847,1,0.0419,131.657,4,0.842,Lloyd Price,Mr Personality,The Birth of Rhythm & Blues
"Lawyers, Guns And Money",39,210093,0.0542,0.633,0.752,0.00199,9,0.0432,-7.227,1,0.0323,94.478,4,0.762,Warren Zevon,The Best Of Warren Zevon,Born in the USA
Lay Back,40,229041,0.242,0.683,0.645,1.00E-06,11,0.104,-4.785,0,0.0294,89.99,4,0.545,CLAVVS,Lay Back,Young & Free
Lay By Me,54,192466,0.312,0.696,0.77,0,1,0.0503,-5.774,1,0.0556,128.053,4,0.494,firekid,firekid,Happy Folk
Lay It Down,58,205560,0.000402,0.442,0.759,0.0081,10,0.174,-13.475,1,0.0354,198.117,4,0.279,Ratt,Invasion Of Your Privacy,80s Hard Rock
Lay It On Me,58,214853,0.0964,0.728,0.673,6.94E-06,5,0.0695,-5.766,1,0.0318,127.995,4,0.489,Vance Joy,Lay It On Me,Happy Folk
Lay It On Me,58,214853,0.0964,0.728,0.673,6.94E-06,5,0.0695,-5.766,1,0.0318,127.995,4,0.489,Vance Joy,Lay It On Me,Stay Wild
Lay It On Me - Acoustic,56,201561,0.768,0.483,0.49,1.20E-06,5,0.112,-4.736,1,0.0318,137.606,4,0.43,Vance Joy,Lay It On Me (Acoustic),Acoustic Hits
"Lay Low - Feat. Master P, Nate Dogg, Butch Cassidy And Tha E",55,222360,0.151,0.723,0.644,0,0,0.199,-4.803,1,0.45,189.537,4,0.743,Snoop Dogg,The Best Of Snoop Dogg,Clinically Cold
Lay Low (feat. David Benjamin),42,206666,0.0304,0.694,0.775,0.0113,11,0.112,-5.179,0,0.0425,90.025,4,0.603,Conro,Connecting the Dots EP,Creamy
lay up,50,93000,0.182,0.728,0.318,0.951,6,0.115,-12.446,1,0.0776,89.748,4,0.909,Bonnaz,low light,Lush Lofi
Lay Your Love Down - Single Version,37,228613,0.000439,0.588,0.788,1.79E-05,9,0.127,-4.851,1,0.0333,119.165,4,0.393,Wolf Gang,Lay Your Love Down,Indie Workout
"Lay, Lady, Lay",60,197093,0.356,0.52,0.179,0.00344,11,0.131,-21.976,0,0.0454,155.746,4,0.407,Bob Dylan,Nashville Skyline,All Out 60s
Layla,22,426173,0.481,0.404,0.754,0.489,1,0.318,-10.31,1,0.0556,115.536,4,0.446,Derek & The Dominos,Time Pieces: The Best Of Eric Clapton,All Out 70s
Layla - 40th Anniversary Version / 2010 Remastered,74,423840,0.584,0.394,0.918,0.332,1,0.309,-3.743,1,0.0709,115.646,4,0.479,Derek & The Dominos,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),70s Rock Anthems
Lazaretto,58,219400,0.0046,0.381,0.838,3.77E-05,6,0.101,-6.562,0,0.0709,118.214,4,0.581,Jack White,Lazaretto,Endorphin Rush
Lazaretto,48,219893,0.00428,0.325,0.831,3.72E-05,6,0.091,-6.574,0,0.0811,180.041,4,0.541,Jack White,Lazaretto,Swagger
Lazy Sunday,45,152380,0.76,0.759,0.532,0.841,0,0.127,-9.653,0,0.0391,126.047,4,0.036,steezy prime,Lazy Sunday,Chill Instrumental Beats
Le Dio Pami,40,234058,0.582,0.842,0.838,0,6,0.24,-3.317,0,0.0452,94.944,4,0.964,Clasicom,Le Dio Pami,La Barberia
Le Freak,69,327573,0.0453,0.867,0.746,0,7,0.123,-7.445,1,0.0475,118.616,4,0.933,CHIC,C'est Chic,All Out 70s
Le Pediré,49,212733,0.13,0.719,0.455,1.15E-05,7,0.1,-13.214,1,0.0507,159.648,4,0.85,Bobby Pulido,Llegaste A Mi Vida,Tejano Classics
Lead The Way,34,206163,0.103,0.53,0.58,0,8,0.118,-8.428,0,0.494,127.3,4,0.595,B Wise,Area Famous,All Aussie Hip-Hop
Leader Of The Pack,13,171333,0.702,0.421,0.557,0,1,0.691,-8.538,1,0.0981,116.512,4,0.344,The Shangri-Las,The Best Of The Shangri-Las,ThrowbackThursday
Leadfoot,49,245213,0.00016,0.345,0.852,0.0165,11,0.157,-4.245,1,0.0499,137.089,4,0.396,No Sinner,Leadfoot,Swagger
Leaf In The Wind,52,184922,0.968,0.304,0.0672,0.922,3,0.106,-20.575,1,0.0541,66.137,4,0.0347,Izumi Tanaka,Time For Reflection,Cool Down
Leaf off / The Cave,53,293880,0.825,0.735,0.61,0.203,2,0.121,-8.296,1,0.0444,85.954,4,0.661,José González,Vestiges & Claws,Autumn Acoustic
Lean Back,65,247426,0.129,0.698,0.922,0,1,0.106,-3.359,1,0.517,126.594,5,0.691,Terror Squad,True Story,Throwback Workout
Lean On,15,176561,0.00339,0.713,0.79,0.000868,7,0.485,-4.602,0,0.0574,98.011,4,0.308,Major Lazer,Lean On,Fit & Smiling
Lean On,15,176561,0.00339,0.713,0.79,0.000868,7,0.485,-4.602,0,0.0574,98.011,4,0.308,Major Lazer,Lean On,Spin Fit
Lean On - Trinix (Remix) - Remix,0,143505,0.0266,0.754,0.645,0.171,7,0.153,-7.802,0,0.067,96.966,4,0.43,Trinix,Lean On - Trinix (Remix),NIKE RUNNING FASTEST MILE
Lean on Me,69,258834,0.782,0.619,0.22,1.19E-05,0,0.124,-13.843,1,0.0667,75.16,4,0.423,Bill Withers,Still Bill,70s & 80s Acoustic
Lean on Me,69,258834,0.782,0.619,0.22,1.19E-05,0,0.124,-13.843,1,0.0667,75.16,4,0.423,Bill Withers,Still Bill,All Out 70s
Lean on Me,57,157280,0.532,0.607,0.458,0,9,0.104,-7.56,1,0.0503,91.089,4,0.494,Patrik Jean,L Is For,Love Ballads
Lean Wit Me,89,175755,0.0414,0.665,0.651,0,1,0.0896,-5.515,1,0.156,163.935,4,0.237,Juice WRLD,Goodbye & Good Riddance,Most Necessary
Lean Wit Me,89,175755,0.0414,0.665,0.651,0,1,0.0896,-5.515,1,0.156,163.935,4,0.237,Juice WRLD,Goodbye & Good Riddance,RapCaviar
Lean Wit Me,50,175755,0.0414,0.665,0.651,0,1,0.0896,-5.515,1,0.156,163.935,4,0.237,Juice WRLD,Goodbye & Good Riddance,Tear Drop
Learn to Fly,74,235293,1.83E-05,0.465,0.919,2.07E-05,4,0.262,-4.025,1,0.0408,135.997,4,0.537,Foo Fighters,There Is Nothing Left To Lose,Corre con Rock
Leave a Light On,84,185863,0.0153,0.586,0.624,1.78E-06,5,0.133,-5.946,1,0.113,68.976,4,0.267,Tom Walker,Leave a Light On,Now Hear This
Leave a Light On - Cheat Codes Remix,61,185526,0.0668,0.815,0.643,1.21E-05,5,0.237,-5.975,1,0.0465,127.997,4,0.833,Tom Walker,Leave a Light On (Cheat Codes Remix),Running Workout Goals
Leave It,53,244965,0.0138,0.793,0.761,0.00368,0,0.107,-4.959,1,0.0445,145.008,4,0.275,UZ,Leave It,Hype
Leave It In My Dreams,59,239441,0.0226,0.6,0.746,0.0119,4,0.109,-4.696,0,0.0355,118.551,4,0.614,The Voidz,Virtue,Feel-Good Indie Rock
Leave It Smokin’,51,234935,0.0377,0.72,0.766,0.00127,5,0.106,-4.732,0,0.0602,102.016,4,0.4,Tamia,Passion Like Fire,Soul Coffee
Leave Me,51,182486,0.0323,0.869,0.56,0,10,0.219,-7.59,1,0.137,147.9,4,0.392,Rich The Kid,Leave Me,Hype Rhythm
Leave Me,51,182486,0.0323,0.869,0.56,0,10,0.219,-7.59,1,0.137,147.9,4,0.392,Rich The Kid,Leave Me,Most Necessary
Leave Me,51,182486,0.0323,0.869,0.56,0,10,0.219,-7.59,1,0.137,147.9,4,0.392,Rich The Kid,Leave Me,The Realest Down South
Leave Me Alone,88,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,A1 Hip-Hop
Leave Me Alone,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,El Bloque
Leave Me Alone,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,Get Turnt
Leave Me Alone,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,Hip Hop Made Me
Leave Me Alone,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,Hot Rhythmic
Leave Me Alone,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,Lowkey Flex
Leave Me Alone,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,Most Necessary
Leave Me Alone,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,RapCaviar
Leave Me Alone,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,State of Mind
Leave Me Alone,88,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,United States Top 50
Leave Me Alone,88,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,Flipp Dinero,Leave Me Alone,United States Viral 50
Leave Me Alone - Capital Monkey Remix,31,363857,0.00853,0.531,0.618,0.878,7,0.0845,-7.414,1,0.107,138.025,4,0.0904,Neelix,Remixed Part Two,Eat Sleep Run Repeat 140 BPM
Leave Me Now,52,195733,0.0333,0.604,0.693,0.923,1,0.2,-6.493,1,0.0569,102.987,4,0.181,Devault,Leave Me Now,Creamy
Leave the Hood,15,204000,0.249,0.692,0.787,0,1,0.0825,-5.897,1,0.302,74.961,4,0.651,Smoke Boys,Dont Panic II,Rap UK
Leavin',65,216880,0.0352,0.693,0.709,3.40E-06,9,0.0688,-5.787,1,0.0608,79.237,4,0.889,Jesse McCartney,Departure - Recharged,Hella Good New Millenia Hits
Leavin',40,213072,0.00951,0.507,0.709,0,9,0.112,-5.696,1,0.034,73.541,4,0.341,Wildling,here,Rockin' Vibes
Leavin' On Your Mind - Single Version,38,144040,0.88,0.476,0.237,7.73E-06,7,0.485,-12.795,1,0.0292,104.614,3,0.4,Patsy Cline,Sweet Dreams: Her Complete Decca Masters (1960-1963),Country's Greatest Hits_  The '60s
Leaving,47,260146,0.213,0.641,0.445,0,9,0.143,-6.721,1,0.0286,117.99,4,0.327,Castlecomer,Leaving,You & Me
Leaving (feat. Yuna),60,175851,0.222,0.587,0.668,0,8,0.0589,-5.79,0,0.0435,93.974,4,0.124,Ekali,Crystal Eyes,Sad Beats
Left Alone,47,228384,0.18,0.555,0.857,0.00416,0,0.103,-3.42,1,0.0297,105.015,4,0.562,Houses,Drugstore Heaven,Young & Free
Left Behind,61,241466,7.03E-05,0.229,0.994,0.00548,6,0.318,-3.431,1,0.22,156.623,4,0.115,Slipknot,Iowa (Reissue),Extreme Metal Workout
Leg Over,65,197972,0.58,0.601,0.681,0,9,0.0934,-5.171,1,0.324,98.078,4,0.546,Mr Eazi,"Life Is Eazi, Vol. 1 - Accra To Lagos",Afropop.csv
LEG OVER,9,197972,0.58,0.601,0.681,0,9,0.0934,-5.171,1,0.324,98.078,4,0.546,Mr Eazi,LEG OVER,Global X
LEGACY,44,257288,0.903,0.41,0.312,0.000204,8,0.195,-11.779,1,0.0459,118.961,1,0.199,Chris McClenney,LEGACY,Low-Key
Legbegbe,49,262191,0.0652,0.903,0.781,8.56E-05,1,0.0591,-5.465,0,0.109,125.01,4,0.758,Mr Real,Legbegbe,Afropop.csv
Legend,2,189120,0.0143,0.606,0.739,7.68E-05,2,0.0745,-3.229,1,0.0291,82.033,4,0.458,The Score,Legend,LA Pops
Legend,72,189120,0.0136,0.599,0.749,0.000118,2,0.0711,-3.275,1,0.0279,82.011,4,0.488,The Score,ATLAS,NTC_ Gym Strong
Legend,4,189120,0.0142,0.603,0.756,0.000157,2,0.0679,-3.218,1,0.0279,82.002,4,0.456,The Score,Myths & Legends,Rock Your Body
Legend,12,189120,0.0146,0.607,0.739,6.99E-05,2,0.0694,-3.212,1,0.0277,82.001,4,0.472,The Score,Myths & Legends,Swagger
Legend,28,226612,0.644,0.792,0.678,0.0325,6,0.125,-8.245,0,0.0636,102.988,4,0.963,Show Dem Camp,Palmwine Music 2,We Everywhere
Legendary,1,289333,0.0704,0.147,0.993,0,8,0.326,-1.66,1,0.319,85.104,5,0.244,"Royce Da 5'9""",Success Is Certain,NIKE RUNNING FASTEST MILE
Legendary,14,230696,0.0557,0.534,0.615,2.16E-06,11,0.0992,-5.411,0,0.0389,141.915,4,0.397,Welshly Arms,Legendary,Walk Like A Badass
Leghorn Women,42,236497,0.0835,0.402,0.733,0.454,0,0.124,-8.686,0,0.0416,163.182,4,0.552,Luke Winslow-King,Blue Mesa,Swagger
Lei Wulong,21,242533,0.0321,0.642,0.828,0.876,2,0.201,-6.565,1,0.0358,134.948,4,0.218,Faze Miyake,Evo,Grime Instrumentals
Leila,25,272800,0.931,0.666,0.266,0.371,7,0.123,-15.178,0,0.0358,94.557,4,0.346,Kourosh Yaghmaei,Gole Yakh - Persian Music,Persian Essentials
Leila,10,281346,0.0351,0.83,0.949,0.0025,10,0.91,-5.428,0,0.154,123.455,4,0.778,Hakim,El Youmein Doul,Sawa
Leily Leily,49,235946,0.14,0.737,0.83,1.48E-05,4,0.125,-5.929,0,0.069,92.988,4,0.58,Melissa,Leily Leily,Global X
Leily Leily,49,235946,0.14,0.737,0.83,1.48E-05,4,0.125,-5.929,0,0.069,92.988,4,0.58,Melissa,Leily Leily,Sawa
Lejos,29,239973,0.000183,0.536,0.772,0.0418,6,0.31,-6.581,1,0.0333,146.929,4,0.264,La Vida Bohème,La Lucha,Latinos Unidos
Lek Lover,23,186583,0.705,0.394,0.902,0,2,0.185,-6.33,1,0.128,150.166,4,0.627,Negro Leo,Action Lekking,Represent_ Brazil
Lemme See,59,252826,0.0262,0.656,0.725,0,1,0.0712,-4.067,1,0.0596,153.873,4,0.403,Usher,Looking 4 Myself (Deluxe Version),Just Get Going! 155 BPM
Lemon - Edit,67,146906,0.000881,0.805,0.71,2.64E-05,1,0.358,-6.642,1,0.309,190.044,4,0.147,N.E.R.D,Lemon (Edit),Workout Twerkout
